Date,Open,High,Low,Close,Adj Close,Volume
2010-10-22,118.309998,118.529999,118.000000,118.349998,103.077850,108212400
2010-10-25,119.139999,119.760002,118.610001,118.699997,103.382683,151145700
2010-10-26,118.099998,118.839996,117.870003,118.720001,103.400070,158982900
2010-10-27,117.889999,118.510002,117.260002,118.379997,103.103958,190024000
2010-10-28,119.059998,119.110001,117.830002,118.400002,103.121376,168576000
2010-10-29,118.279999,118.720001,118.070000,118.489998,103.199760,144305500
2010-11-01,119.070000,119.750000,117.849998,118.529999,103.234604,174074800
2010-11-02,119.419998,119.750000,119.099998,119.470001,104.053299,158345900
2010-11-03,119.680000,120.019997,118.449997,119.949997,104.471382,226702800
2010-11-04,121.279999,122.320000,119.970001,122.260002,106.483299,215039400
2010-11-05,122.339996,122.919998,122.180000,122.720001,106.883911,180654100
2010-11-08,122.339996,122.690002,121.940002,122.489998,106.683586,156107100
2010-11-09,122.820000,122.949997,121.120003,121.610001,105.917168,186621600
2010-11-10,121.580002,122.160004,120.660004,122.099998,106.343925,221387400
2010-11-11,121.050003,121.820000,120.680000,121.639999,105.943275,158017600
2010-11-12,120.820000,121.349998,119.650002,120.199997,104.689102,239068800
2010-11-15,120.580002,121.050003,119.980003,120.029999,104.541031,163940800
2010-11-16,119.290001,119.489998,117.589996,118.160004,102.912361,299566200
2010-11-17,118.209999,118.709999,117.860001,118.220001,102.964615,172308900
2010-11-18,119.360001,120.389999,119.349998,119.959999,104.480064,197723700
2010-11-19,119.900002,120.339996,119.250000,120.290001,104.767509,156852900
2010-11-22,119.690002,120.239998,118.769997,120.190002,104.680405,181361000
2010-11-23,118.769997,119.019997,117.989998,118.449997,103.164940,222309000
2010-11-24,119.199997,120.230003,119.180000,120.199997,104.689102,140046100
2010-11-26,119.160004,119.809998,118.800003,118.800003,103.469765,76007800
2010-11-29,118.500000,119.480003,117.739998,119.160004,103.783340,223642300
2010-11-30,117.980003,119.169998,117.809998,118.489998,103.199760,233930700
2010-12-01,120.199997,121.239998,120.190002,121.010002,105.394592,221037200
2010-12-02,121.199997,122.650002,121.129997,122.559998,106.744560,191213600
2010-12-03,122.139999,123.029999,122.110001,122.889999,107.031982,151288900
2010-12-06,122.629997,123.040001,122.500000,122.760002,106.918747,103050500
2010-12-07,123.940002,124.010002,122.760002,122.830002,106.979721,206581000
2010-12-08,122.980003,123.379997,122.410004,123.279999,107.371651,138019200
2010-12-09,123.970001,124.019997,123.150002,123.760002,107.789711,123705100
2010-12-10,124.139999,124.599998,123.730003,124.480003,108.416817,117571700
2010-12-13,125.050003,125.199997,124.519997,124.559998,108.486473,133812700
2010-12-14,124.750000,125.230003,124.290001,124.669998,108.582275,147249600
2010-12-15,124.440002,124.930000,123.889999,124.099998,108.085854,160823100
2010-12-16,124.180000,124.910004,123.750000,124.820000,108.712936,185035200
2010-12-17,124.080002,124.459999,123.820000,124.300003,108.829391,141075300
2010-12-20,124.639999,124.900002,123.980003,124.599998,109.092049,119085500
2010-12-21,124.989998,125.470001,124.870003,125.389999,109.783691,94965500
2010-12-22,125.480003,125.820000,125.410004,125.779999,110.125175,78878100
2010-12-23,125.639999,125.779999,125.290001,125.599998,109.967590,70053700
2010-12-27,125.129997,125.769997,125.040001,125.650002,110.011353,58126000
2010-12-28,125.900002,125.949997,125.500000,125.830002,110.168938,55309100
2010-12-29,125.980003,126.199997,125.900002,125.919998,110.247749,58033100
2010-12-30,125.800003,126.129997,125.529999,125.720001,110.072655,76616900
2010-12-31,125.529999,125.870003,125.330002,125.750000,110.098923,91218900
2011-01-03,126.709999,127.599998,125.699997,127.050003,111.237114,138725200
2011-01-04,127.330002,127.370003,126.190002,126.980003,111.175835,137409700
2011-01-05,126.580002,127.720001,126.459999,127.639999,111.753677,133975300
2011-01-06,127.690002,127.830002,127.010002,127.389999,111.534790,122519000
2011-01-07,127.559998,127.769997,126.150002,127.139999,111.315910,156034600
2011-01-10,126.580002,127.160004,126.199997,126.980003,111.175835,122401700
2011-01-11,127.440002,127.739998,126.949997,127.430000,111.569832,110287000
2011-01-12,128.210007,128.720001,127.459999,128.580002,112.576691,107929200
2011-01-13,128.630005,128.690002,128.050003,128.369995,112.392807,129048400
2011-01-14,128.190002,129.330002,128.100006,129.300003,113.207077,117677900
2011-01-18,129.179993,129.639999,129.029999,129.520004,113.399696,114401300
2011-01-19,129.410004,129.539993,127.910004,128.250000,112.287750,151958400
2011-01-20,127.959999,128.399994,127.129997,128.080002,112.138901,175745700
2011-01-21,128.880005,129.169998,128.229996,128.369995,112.392807,151462900
2011-01-24,128.289993,129.250000,128.259995,129.100006,113.031967,113715500
2011-01-25,128.759995,129.279999,128.110001,129.169998,113.093254,167552200
2011-01-26,129.490005,130.050003,129.229996,129.669998,113.531021,141281500
2011-01-27,129.699997,130.210007,129.470001,129.990005,113.811211,123302700
2011-01-28,130.139999,130.350006,127.510002,127.720001,111.823738,295637300
2011-01-31,128.070007,128.779999,127.750000,128.679993,112.664215,149249200
2011-02-01,129.460007,130.970001,129.380005,130.740005,114.467842,167194300
2011-02-02,130.399994,130.839996,130.330002,130.490005,114.248947,118323600
2011-02-03,130.259995,130.979996,129.570007,130.779999,114.502876,145886700
2011-02-04,130.830002,131.199997,130.229996,131.149994,114.826805,134634800
2011-02-07,131.440002,132.399994,131.429993,131.970001,115.544746,112439100
2011-02-08,132.089996,132.639999,131.729996,132.570007,116.070099,99072800
2011-02-09,132.210007,132.630005,131.610001,132.270004,115.807419,146436700
2011-02-10,131.600006,132.470001,131.300003,132.320007,115.851181,162708500
2011-02-11,131.800003,133.279999,131.770004,133.110001,116.542862,137710300
2011-02-14,133.029999,133.539993,132.880005,133.429993,116.823044,101690700
2011-02-15,133.020004,133.220001,132.320007,133.009995,116.455315,119575400
2011-02-16,133.460007,134.009995,133.190002,133.850006,117.190796,130183500
2011-02-17,133.460007,134.429993,133.339996,134.250000,117.540993,109810500
2011-02-18,134.369995,134.690002,134.059998,134.529999,117.786133,130002400
2011-02-22,133.119995,134.559998,131.470001,131.830002,115.422180,233116400
2011-02-23,131.750000,132.070007,130.210007,131.020004,114.713005,227584000
2011-02-24,130.880005,131.440002,129.699997,130.929993,114.634178,260431400
2011-02-25,131.479996,132.410004,131.399994,132.330002,115.859955,141686900
2011-02-28,132.820007,133.320007,132.380005,133.149994,116.577904,141585500
2011-03-01,133.570007,133.690002,130.889999,130.929993,114.634178,258565500
2011-03-02,130.750000,131.820007,130.350006,131.210007,114.879356,200277400
2011-03-03,132.399994,133.619995,132.389999,133.470001,116.858047,176480100
2011-03-04,133.369995,133.630005,131.600006,132.470001,115.982521,277202300
2011-03-07,132.860001,133.160004,130.740005,131.429993,115.071968,216790400
2011-03-08,131.639999,133.000000,131.070007,132.580002,116.078865,174615000
2011-03-09,132.320007,132.800003,131.600006,132.389999,115.912514,153806000
2011-03-10,131.000000,131.179993,129.809998,129.940002,113.767395,301291800
2011-03-11,129.520004,131.309998,129.490005,130.839996,114.555412,225621800
2011-03-14,129.990005,130.479996,129.059998,130.050003,113.863739,234974100
2011-03-15,126.589996,129.330002,126.500000,128.559998,112.559174,359585400
